,BJD,RV,eRV,eRV_og,residuals
222,0.6235824003688267,0.0,1.0,1.0,0.0
223,0.6263913301002179,0.0,1.0,1.0,0.0
224,0.6292002598316089,0.0,1.0,1.0,0.0
225,0.632009189563,0.0,1.0,1.0,0.0
226,0.6348181192943911,0.0,1.0,1.0,0.0
227,0.6376270490257823,0.0,1.0,1.0,0.0
228,0.6404359787571734,0.0,1.0,1.0,0.0
229,0.6432449084885645,0.0,1.0,1.0,0.0
230,0.6460538382199555,0.0,1.0,1.0,0.0
231,0.6488627679513467,0.0,1.0,1.0,0.0
232,0.6516716976827378,0.0,1.0,1.0,0.0
233,0.6544806274141289,0.0,1.0,1.0,0.0
234,0.6572895571455201,0.0,1.0,1.0,0.0
235,0.6600984868769112,0.0,1.0,1.0,0.0
236,0.6629074166083022,0.0,1.0,1.0,0.0
237,0.6657163463396933,0.0,1.0,1.0,0.0
238,0.6685252760710845,0.0,1.0,1.0,0.0
239,0.6713342058024756,0.0,1.0,1.0,0.0
240,0.6741431355338667,0.0,1.0,1.0,0.0
241,0.6769520652652579,0.0,1.0,1.0,0.0
242,0.6797609949966489,0.0,1.0,1.0,0.0
243,0.68256992472804,0.0,1.0,1.0,0.0
244,0.6853788544594311,0.0,1.0,1.0,0.0
245,0.6881877841908223,0.0,1.0,1.0,0.0
246,0.6909967139222134,0.0,1.0,1.0,0.0
247,0.6938056436536045,0.0,1.0,1.0,0.0
248,0.6966145733849956,0.0,1.0,1.0,0.0
249,0.6994235031163867,0.0,1.0,1.0,0.0
250,0.7022324328477778,0.0,1.0,1.0,0.0
251,0.7050413625791689,0.0,1.0,1.0,0.0
252,0.7078502923105601,0.0,1.0,1.0,0.0
253,0.7106592220419512,0.0,1.0,1.0,0.0
254,0.7134681517733422,0.0,1.0,1.0,0.0
255,0.7162770815047333,0.0,1.0,1.0,0.0
256,0.7190860112361245,0.0,1.0,1.0,0.0
257,0.7218949409675156,0.0,1.0,1.0,0.0
258,0.7247038706989067,0.0,1.0,1.0,0.0
259,0.7275128004302978,0.0,1.0,1.0,0.0
260,0.7303217301616889,0.0,1.0,1.0,0.0
261,0.73313065989308,0.0,1.0,1.0,0.0
262,0.7359395896244711,0.0,1.0,1.0,0.0
263,0.7387485193558623,0.0,1.0,1.0,0.0
264,0.7415574490872534,0.0,1.0,1.0,0.0
265,0.7443663788186444,0.0,1.0,1.0,0.0
266,0.7471753085500356,0.0,1.0,1.0,0.0
267,0.7499842382814267,0.0,1.0,1.0,0.0
268,0.7527931680128178,0.0,1.0,1.0,0.0
269,0.755602097744209,0.0,1.0,1.0,0.0
270,0.7584110274756001,0.0,1.0,1.0,0.0
271,0.7612199572069911,0.0,1.0,1.0,0.0
272,0.7640288869383822,0.0,1.0,1.0,0.0
273,0.7668378166697734,0.0,1.0,1.0,0.0
274,0.7696467464011645,0.0,1.0,1.0,0.0
275,0.7724556761325556,0.0,1.0,1.0,0.0
276,0.7752646058639467,0.0,1.0,1.0,0.0
277,0.7780735355953378,0.0,1.0,1.0,0.0
278,0.7808824653267289,0.0,1.0,1.0,0.0
279,0.78369139505812,0.0,1.0,1.0,0.0
280,0.7865003247895112,0.0,1.0,1.0,0.0
281,0.7893092545209023,0.0,1.0,1.0,0.0
282,0.7921181842522934,0.0,1.0,1.0,0.0
283,0.7949271139836844,0.0,1.0,1.0,0.0
284,0.7977360437150756,0.0,1.0,1.0,0.0
285,0.8005449734464667,0.0,1.0,1.0,0.0
286,0.8033539031778578,0.0,1.0,1.0,0.0
287,0.806162832909249,0.0,1.0,1.0,0.0
288,0.8089717626406401,0.0,1.0,1.0,0.0
289,0.8117806923720311,0.0,1.0,1.0,0.0
290,0.8145896221034222,0.0,1.0,1.0,0.0
291,0.8173985518348134,0.0,1.0,1.0,0.0
292,0.8202074815662045,0.0,1.0,1.0,0.0
293,0.8230164112975956,0.0,1.0,1.0,0.0
294,0.8258253410289867,0.0,1.0,1.0,0.0
295,0.8286342707603778,0.0,1.0,1.0,0.0
296,0.8314432004917689,0.0,1.0,1.0,0.0
297,0.83425213022316,0.0,1.0,1.0,0.0
298,0.8370610599545512,0.0,1.0,1.0,0.0
299,0.8398699896859423,0.0,1.0,1.0,0.0
300,0.8426789194173334,0.0,1.0,1.0,0.0
301,0.8454878491487244,0.0,1.0,1.0,0.0
302,0.8482967788801156,0.0,1.0,1.0,0.0
303,0.8511057086115067,0.0,1.0,1.0,0.0
304,0.8539146383428978,0.0,1.0,1.0,0.0
305,0.856723568074289,0.0,1.0,1.0,0.0
306,0.8595324978056801,0.0,1.0,1.0,0.0
307,0.8623414275370711,0.0,1.0,1.0,0.0
308,0.8651503572684622,0.0,1.0,1.0,0.0
309,0.8679592869998534,0.0,1.0,1.0,0.0
310,0.8707682167312445,0.0,1.0,1.0,0.0
311,0.8735771464626356,0.0,1.0,1.0,0.0
312,0.8763860761940268,0.0,1.0,1.0,0.0
313,0.8791950059254178,0.0,1.0,1.0,0.0
314,0.8820039356568089,0.0,1.0,1.0,0.0
315,0.8848128653882,0.0,1.0,1.0,0.0
316,0.8876217951195912,0.0,1.0,1.0,0.0
317,0.8904307248509823,0.0,1.0,1.0,0.0
318,0.8932396545823734,0.0,1.0,1.0,0.0
319,0.8960485843137644,0.0,1.0,1.0,0.0
320,0.8988575140451556,0.0,1.0,1.0,0.0
321,0.9016664437765467,0.0,1.0,1.0,0.0
322,0.9044753735079378,0.0,1.0,1.0,0.0
323,0.907284303239329,0.0,1.0,1.0,0.0
324,0.9100932329707201,0.0,1.0,1.0,0.0
325,0.9129021627021111,0.0,1.0,1.0,0.0
326,0.9157110924335022,0.0,1.0,1.0,0.0
327,0.9185200221648934,0.0,1.0,1.0,0.0
328,0.9213289518962845,0.0,1.0,1.0,0.0
329,0.9241378816276756,0.0,1.0,1.0,0.0
330,0.9269468113590668,0.0,1.0,1.0,0.0
331,0.9297557410904578,0.0,1.0,1.0,0.0
332,0.9325646708218489,0.0,1.0,1.0,0.0
333,0.93537360055324,0.0,1.0,1.0,0.0
334,0.9381825302846312,0.0,1.0,1.0,0.0
335,0.9409914600160223,0.0,1.0,1.0,0.0
336,0.9438003897474134,0.0,1.0,1.0,0.0
337,0.9466093194788044,0.0,1.0,1.0,0.0
338,0.9494182492101956,0.0,1.0,1.0,0.0
339,0.9522271789415867,0.0,1.0,1.0,0.0
340,0.9550361086729778,0.0,1.0,1.0,0.0
341,0.957845038404369,0.0,1.0,1.0,0.0
342,0.9606539681357601,0.0,1.0,1.0,0.0
343,0.9634628978671511,0.0,1.0,1.0,0.0
344,0.9662718275985422,0.0,1.0,1.0,0.0
345,0.9690807573299334,0.0,1.0,1.0,0.0
346,0.9718896870613245,0.0,1.0,1.0,0.0
347,0.9746986167927156,0.0,1.0,1.0,0.0
348,0.9775075465241068,0.0,1.0,1.0,0.0
349,0.9803164762554978,0.0,1.0,1.0,0.0
350,0.9831254059868889,0.0,1.0,1.0,0.0
351,0.98593433571828,0.0,1.0,1.0,0.0
352,0.9887432654496712,0.0,1.0,1.0,0.0
353,0.9915521951810623,0.0,1.0,1.0,0.0
354,0.9943611249124534,0.0,1.0,1.0,0.0
355,0.9971700546438445,0.0,1.0,1.0,0.0
356,0.9999789843752356,0.0,1.0,1.0,0.0
357,1.0027879141066267,0.0,1.0,1.0,0.0
358,1.0055968438380178,0.0,1.0,1.0,0.0
359,1.008405773569409,0.0,1.0,1.0,0.0
360,1.0112147033008,0.0,1.0,1.0,0.0
361,1.0140236330321912,0.0,1.0,1.0,0.0
362,1.0168325627635824,0.0,1.0,1.0,0.0
363,1.0196414924949735,0.0,1.0,1.0,0.0
364,1.0224504222263644,0.0,1.0,1.0,0.0
365,1.0252593519577555,0.0,1.0,1.0,0.0
366,1.0280682816891467,0.0,1.0,1.0,0.0
367,1.0308772114205378,0.0,1.0,1.0,0.0
368,1.033686141151929,0.0,1.0,1.0,0.0
