,BJD,RV,eRV,eRV_og,residuals
227,3.7095912427937296,0.0,1.0,1.0,0.0
228,3.7259330544359925,0.0,1.0,1.0,0.0
229,3.742274866078256,0.0,1.0,1.0,0.0
230,3.7586166777205188,0.0,1.0,1.0,0.0
231,3.774958489362782,0.0,1.0,1.0,0.0
232,3.791300301005045,0.0,1.0,1.0,0.0
233,3.8076421126473083,0.0,1.0,1.0,0.0
234,3.8239839242895712,0.0,1.0,1.0,0.0
235,3.8403257359318346,0.0,1.0,1.0,0.0
236,3.856667547574098,0.0,1.0,1.0,0.0
237,3.873009359216361,0.0,1.0,1.0,0.0
238,3.889351170858624,0.0,1.0,1.0,0.0
239,3.905692982500887,0.0,1.0,1.0,0.0
240,3.9220347941431504,0.0,1.0,1.0,0.0
241,3.9383766057854133,0.0,1.0,1.0,0.0
242,3.9547184174276766,0.0,1.0,1.0,0.0
243,3.9710602290699395,0.0,1.0,1.0,0.0
244,3.987402040712203,0.0,1.0,1.0,0.0
245,4.003743852354466,0.0,1.0,1.0,0.0
246,4.020085663996729,0.0,1.0,1.0,0.0
247,4.036427475638992,0.0,1.0,1.0,0.0
248,4.052769287281255,0.0,1.0,1.0,0.0
249,4.069111098923519,0.0,1.0,1.0,0.0
250,4.085452910565781,0.0,1.0,1.0,0.0
251,4.101794722208044,0.0,1.0,1.0,0.0
252,4.118136533850308,0.0,1.0,1.0,0.0
253,4.134478345492571,0.0,1.0,1.0,0.0
254,4.1508201571348335,0.0,1.0,1.0,0.0
255,4.167161968777097,0.0,1.0,1.0,0.0
256,4.18350378041936,0.0,1.0,1.0,0.0
257,4.199845592061624,0.0,1.0,1.0,0.0
258,4.216187403703887,0.0,1.0,1.0,0.0
259,4.232529215346149,0.0,1.0,1.0,0.0
260,4.248871026988413,0.0,1.0,1.0,0.0
261,4.265212838630676,0.0,1.0,1.0,0.0
262,4.281554650272939,0.0,1.0,1.0,0.0
263,4.297896461915202,0.0,1.0,1.0,0.0
264,4.314238273557465,0.0,1.0,1.0,0.0
265,4.3305800851997285,0.0,1.0,1.0,0.0
266,4.346921896841992,0.0,1.0,1.0,0.0
267,4.363263708484254,0.0,1.0,1.0,0.0
268,4.379605520126518,0.0,1.0,1.0,0.0
269,4.395947331768781,0.0,1.0,1.0,0.0
270,4.412289143411044,0.0,1.0,1.0,0.0
271,4.428630955053307,0.0,1.0,1.0,0.0
272,4.44497276669557,0.0,1.0,1.0,0.0
273,4.461314578337833,0.0,1.0,1.0,0.0
274,4.477656389980097,0.0,1.0,1.0,0.0
275,4.493998201622359,0.0,1.0,1.0,0.0
276,4.5103400132646225,0.0,1.0,1.0,0.0
277,4.526681824906886,0.0,1.0,1.0,0.0
278,4.543023636549149,0.0,1.0,1.0,0.0
279,4.5593654481914125,0.0,1.0,1.0,0.0
280,4.575707259833675,0.0,1.0,1.0,0.0
281,4.592049071475938,0.0,1.0,1.0,0.0
282,4.608390883118202,0.0,1.0,1.0,0.0
283,4.624732694760465,0.0,1.0,1.0,0.0
284,4.6410745064027275,0.0,1.0,1.0,0.0
285,4.657416318044991,0.0,1.0,1.0,0.0
286,4.673758129687254,0.0,1.0,1.0,0.0
287,4.6900999413295175,0.0,1.0,1.0,0.0
288,4.70644175297178,0.0,1.0,1.0,0.0
289,4.722783564614043,0.0,1.0,1.0,0.0
290,4.739125376256307,0.0,1.0,1.0,0.0
291,4.75546718789857,0.0,1.0,1.0,0.0
292,4.771808999540832,0.0,1.0,1.0,0.0
293,4.788150811183096,0.0,1.0,1.0,0.0
294,4.804492622825359,0.0,1.0,1.0,0.0
295,4.820834434467622,0.0,1.0,1.0,0.0
296,4.837176246109885,0.0,1.0,1.0,0.0
297,4.853518057752148,0.0,1.0,1.0,0.0
298,4.8698598693944115,0.0,1.0,1.0,0.0
299,4.886201681036675,0.0,1.0,1.0,0.0
300,4.902543492678938,0.0,1.0,1.0,0.0
301,4.918885304321201,0.0,1.0,1.0,0.0
302,4.935227115963464,0.0,1.0,1.0,0.0
303,4.951568927605727,0.0,1.0,1.0,0.0
304,4.967910739247991,0.0,1.0,1.0,0.0
305,4.984252550890253,0.0,1.0,1.0,0.0
306,5.000594362532516,0.0,1.0,1.0,0.0
307,5.01693617417478,0.0,1.0,1.0,0.0
308,5.033277985817043,0.0,1.0,1.0,0.0
309,5.049619797459306,0.0,1.0,1.0,0.0
310,5.065961609101569,0.0,1.0,1.0,0.0
311,5.082303420743832,0.0,1.0,1.0,0.0
312,5.098645232386096,0.0,1.0,1.0,0.0
313,5.114987044028358,0.0,1.0,1.0,0.0
314,5.131328855670621,0.0,1.0,1.0,0.0
315,5.147670667312885,0.0,1.0,1.0,0.0
316,5.164012478955148,0.0,1.0,1.0,0.0
317,5.1803542905974105,0.0,1.0,1.0,0.0
318,5.196696102239674,0.0,1.0,1.0,0.0
319,5.213037913881937,0.0,1.0,1.0,0.0
320,5.2293797255242005,0.0,1.0,1.0,0.0
321,5.245721537166464,0.0,1.0,1.0,0.0
322,5.262063348808726,0.0,1.0,1.0,0.0
323,5.27840516045099,0.0,1.0,1.0,0.0
324,5.294746972093253,0.0,1.0,1.0,0.0
325,5.311088783735516,0.0,1.0,1.0,0.0
326,5.327430595377779,0.0,1.0,1.0,0.0
327,5.343772407020042,0.0,1.0,1.0,0.0
328,5.360114218662305,0.0,1.0,1.0,0.0
329,5.376456030304569,0.0,1.0,1.0,0.0
330,5.392797841946831,0.0,1.0,1.0,0.0
331,5.4091396535890945,0.0,1.0,1.0,0.0
332,5.425481465231358,0.0,1.0,1.0,0.0
333,5.441823276873621,0.0,1.0,1.0,0.0
334,5.458165088515884,0.0,1.0,1.0,0.0
335,5.474506900158147,0.0,1.0,1.0,0.0
336,5.49084871180041,0.0,1.0,1.0,0.0
337,5.507190523442674,0.0,1.0,1.0,0.0
338,5.523532335084936,0.0,1.0,1.0,0.0
339,5.5398741467271995,0.0,1.0,1.0,0.0
340,5.556215958369463,0.0,1.0,1.0,0.0
341,5.572557770011726,0.0,1.0,1.0,0.0
342,5.5888995816539895,0.0,1.0,1.0,0.0
343,5.605241393296252,0.0,1.0,1.0,0.0
344,5.621583204938515,0.0,1.0,1.0,0.0
345,5.637925016580779,0.0,1.0,1.0,0.0
346,5.654266828223042,0.0,1.0,1.0,0.0
347,5.670608639865304,0.0,1.0,1.0,0.0
348,5.686950451507568,0.0,1.0,1.0,0.0
349,5.703292263149831,0.0,1.0,1.0,0.0
350,5.719634074792094,0.0,1.0,1.0,0.0
351,5.735975886434357,0.0,1.0,1.0,0.0
352,5.75231769807662,0.0,1.0,1.0,0.0
353,5.7686595097188835,0.0,1.0,1.0,0.0
354,5.785001321361147,0.0,1.0,1.0,0.0
355,5.801343133003409,0.0,1.0,1.0,0.0
356,5.817684944645673,0.0,1.0,1.0,0.0
357,5.834026756287936,0.0,1.0,1.0,0.0
358,5.850368567930199,0.0,1.0,1.0,0.0
359,5.866710379572462,0.0,1.0,1.0,0.0
360,5.883052191214725,0.0,1.0,1.0,0.0
361,5.8993940028569885,0.0,1.0,1.0,0.0
362,5.915735814499252,0.0,1.0,1.0,0.0
363,5.932077626141515,0.0,1.0,1.0,0.0
364,5.948419437783778,0.0,1.0,1.0,0.0
365,5.964761249426041,0.0,1.0,1.0,0.0
366,5.981103061068304,0.0,1.0,1.0,0.0
367,5.997444872710568,0.0,1.0,1.0,0.0
368,6.01378668435283,0.0,1.0,1.0,0.0
369,6.030128495995093,0.0,1.0,1.0,0.0
370,6.046470307637357,0.0,1.0,1.0,0.0
371,6.06281211927962,0.0,1.0,1.0,0.0
372,6.0791539309218825,0.0,1.0,1.0,0.0
373,6.095495742564146,0.0,1.0,1.0,0.0
374,6.111837554206409,0.0,1.0,1.0,0.0
375,6.1281793658486725,0.0,1.0,1.0,0.0
376,6.144521177490935,0.0,1.0,1.0,0.0
377,6.160862989133198,0.0,1.0,1.0,0.0
378,6.177204800775462,0.0,1.0,1.0,0.0
379,6.193546612417725,0.0,1.0,1.0,0.0
380,6.209888424059987,0.0,1.0,1.0,0.0
381,6.226230235702251,0.0,1.0,1.0,0.0
382,6.242572047344514,0.0,1.0,1.0,0.0
383,6.258913858986777,0.0,1.0,1.0,0.0
384,6.27525567062904,0.0,1.0,1.0,0.0
385,6.291597482271303,0.0,1.0,1.0,0.0
386,6.307939293913567,0.0,1.0,1.0,0.0
387,6.32428110555583,0.0,1.0,1.0,0.0
388,6.340622917198093,0.0,1.0,1.0,0.0
389,6.356964728840356,0.0,1.0,1.0,0.0
390,6.373306540482619,0.0,1.0,1.0,0.0
391,6.389648352124882,0.0,1.0,1.0,0.0
392,6.405990163767146,0.0,1.0,1.0,0.0
393,6.422331975409408,0.0,1.0,1.0,0.0
394,6.4386737870516715,0.0,1.0,1.0,0.0
395,6.455015598693935,0.0,1.0,1.0,0.0
396,6.471357410336198,0.0,1.0,1.0,0.0
397,6.487699221978461,0.0,1.0,1.0,0.0
398,6.504041033620724,0.0,1.0,1.0,0.0
399,6.520382845262987,0.0,1.0,1.0,0.0
400,6.536724656905251,0.0,1.0,1.0,0.0
401,6.553066468547513,0.0,1.0,1.0,0.0
402,6.569408280189776,0.0,1.0,1.0,0.0
403,6.58575009183204,0.0,1.0,1.0,0.0
404,6.602091903474303,0.0,1.0,1.0,0.0
405,6.6184337151165655,0.0,1.0,1.0,0.0
406,6.634775526758829,0.0,1.0,1.0,0.0
407,6.651117338401092,0.0,1.0,1.0,0.0
408,6.6674591500433555,0.0,1.0,1.0,0.0
409,6.683800961685619,0.0,1.0,1.0,0.0
410,6.700142773327881,0.0,1.0,1.0,0.0
411,6.716484584970145,0.0,1.0,1.0,0.0
412,6.732826396612408,0.0,1.0,1.0,0.0
413,6.749168208254671,0.0,1.0,1.0,0.0
414,6.765510019896934,0.0,1.0,1.0,0.0
415,6.781851831539197,0.0,1.0,1.0,0.0
416,6.7981936431814605,0.0,1.0,1.0,0.0
417,6.814535454823724,0.0,1.0,1.0,0.0
418,6.830877266465986,0.0,1.0,1.0,0.0
419,6.84721907810825,0.0,1.0,1.0,0.0
420,6.863560889750513,0.0,1.0,1.0,0.0
421,6.879902701392776,0.0,1.0,1.0,0.0
422,6.896244513035039,0.0,1.0,1.0,0.0
423,6.912586324677302,0.0,1.0,1.0,0.0
424,6.928928136319565,0.0,1.0,1.0,0.0
425,6.945269947961829,0.0,1.0,1.0,0.0
426,6.961611759604091,0.0,1.0,1.0,0.0
427,6.9779535712463545,0.0,1.0,1.0,0.0
428,6.994295382888618,0.0,1.0,1.0,0.0
429,7.010637194530881,0.0,1.0,1.0,0.0
430,7.0269790061731445,0.0,1.0,1.0,0.0
431,7.043320817815407,0.0,1.0,1.0,0.0
432,7.05966262945767,0.0,1.0,1.0,0.0
433,7.076004441099934,0.0,1.0,1.0,0.0
434,7.092346252742197,0.0,1.0,1.0,0.0
435,7.108688064384459,0.0,1.0,1.0,0.0
436,7.125029876026723,0.0,1.0,1.0,0.0
437,7.141371687668986,0.0,1.0,1.0,0.0
438,7.1577134993112494,0.0,1.0,1.0,0.0
439,7.174055310953512,0.0,1.0,1.0,0.0
440,7.190397122595775,0.0,1.0,1.0,0.0
441,7.206738934238039,0.0,1.0,1.0,0.0
442,7.223080745880302,0.0,1.0,1.0,0.0
443,7.239422557522564,0.0,1.0,1.0,0.0
444,7.255764369164828,0.0,1.0,1.0,0.0
445,7.272106180807091,0.0,1.0,1.0,0.0
446,7.288447992449354,0.0,1.0,1.0,0.0
447,7.304789804091617,0.0,1.0,1.0,0.0
448,7.32113161573388,0.0,1.0,1.0,0.0
449,7.3374734273761435,0.0,1.0,1.0,0.0
450,7.353815239018407,0.0,1.0,1.0,0.0
451,7.37015705066067,0.0,1.0,1.0,0.0
452,7.386498862302933,0.0,1.0,1.0,0.0
453,7.402840673945196,0.0,1.0,1.0,0.0
454,7.419182485587459,0.0,1.0,1.0,0.0
455,7.435524297229723,0.0,1.0,1.0,0.0
456,7.451866108871985,0.0,1.0,1.0,0.0
457,7.468207920514248,0.0,1.0,1.0,0.0
458,7.484549732156512,0.0,1.0,1.0,0.0
459,7.500891543798775,0.0,1.0,1.0,0.0
460,7.5172333554410375,0.0,1.0,1.0,0.0
461,7.533575167083301,0.0,1.0,1.0,0.0
462,7.549916978725564,0.0,1.0,1.0,0.0
463,7.566258790367828,0.0,1.0,1.0,0.0
464,7.58260060201009,0.0,1.0,1.0,0.0
465,7.598942413652353,0.0,1.0,1.0,0.0
466,7.615284225294617,0.0,1.0,1.0,0.0
467,7.63162603693688,0.0,1.0,1.0,0.0
468,7.6479678485791425,0.0,1.0,1.0,0.0
469,7.664309660221406,0.0,1.0,1.0,0.0
470,7.680651471863669,0.0,1.0,1.0,0.0
471,7.6969932835059325,0.0,1.0,1.0,0.0
472,7.713335095148196,0.0,1.0,1.0,0.0
473,7.729676906790458,0.0,1.0,1.0,0.0
474,7.746018718432722,0.0,1.0,1.0,0.0
475,7.762360530074985,0.0,1.0,1.0,0.0
476,7.778702341717248,0.0,1.0,1.0,0.0
477,7.795044153359511,0.0,1.0,1.0,0.0
478,7.811385965001774,0.0,1.0,1.0,0.0
479,7.827727776644037,0.0,1.0,1.0,0.0
480,7.844069588286301,0.0,1.0,1.0,0.0
481,7.860411399928563,0.0,1.0,1.0,0.0
482,7.8767532115708265,0.0,1.0,1.0,0.0
483,7.89309502321309,0.0,1.0,1.0,0.0
484,7.909436834855353,0.0,1.0,1.0,0.0
485,7.925778646497616,0.0,1.0,1.0,0.0
486,7.942120458139879,0.0,1.0,1.0,0.0
487,7.958462269782142,0.0,1.0,1.0,0.0
488,7.974804081424406,0.0,1.0,1.0,0.0
489,7.991145893066668,0.0,1.0,1.0,0.0
490,8.007487704708932,0.0,1.0,1.0,0.0
491,8.023829516351196,0.0,1.0,1.0,0.0
492,8.040171327993457,0.0,1.0,1.0,0.0
